id,name,name_to_match,type,lang,notes
038jp4m40,NCSR-D,ncsr-d,10,en,
038jp4m40,Εθνικό Κέντρο Έρευνας Φυσικών Επιστημών Δημόκριτος,εθνικό κέντρο έρευνας φυσικών επιστημών δημόκριτος,2,el,
038jp4m40,"ΕΚΕΦΕ ""Δημόκριτος""",εκεφε δημόκριτος,2,el,
038jp4m40,"ΕΚΕΦΕ-Δ, ETHNIKO KENTRO EREVNAS FYSIKON EPISTIMON 'DIMOKRITOS'",εκεφε-δ ethniko kentro erevnas fysikon epistimon ’dimokritos’,2,el,
038vd2393,Aichi Synchrotron Radiation Center,aichi synchrotron radiation center,1,en,
038vd2393,AichiSR,aichisr,2,en,
038vd2393,あいちSR,あいちsr,2,ja,
038vd2393,あいちシンクロトロン光センター,あいちシンクロトロン光センター,2,ja,
03905f420,Biopos,biopos,2,neo,
03905f420,Forschungsinstitut Bioaktive Polymersysteme,forschungsinstitut bioaktive polymersysteme,2,de,
03905f420,Research Institute Bioactive Polymer Systems,research institute bioactive polymer systems,1,en,
039bbm920,Audubon,audubon,2,pep,
039bbm920,National Audubon Society,national audubon society,1,en,
039jmcx36,Csillagászati és Földtudományi Kutatóközpont Konkoly Thege Miklós Csillagászati Intézet,csillagászati és földtudományi kutatóközpont konkoly thege miklós csillagászati intézet,2,hu,
039jmcx36,Konkoly Observatory,konkoly observatory,1,en,
039jmcx36,Konkoly Obszervatórium,konkoly obszervatórium,2,hu,
039jmcx36,Konkoly Thege Miklós Astronomical Institute,konkoly thege miklós astronomical institute,2,en,
039q3j825,e-Watchdog,e-watchdog,1,en,
039q3j825,e-WD,e-wd,10,en,
039sshh33,Children of the Sea,children of the sea,2,en,
039sshh33,Na Kama Kai,na kama kai,1,haw,Means Chilkdren of the Sea in Hawaian
039sshh33,NKK,nkk,2,en,
039zvkm26,Central Scientific Research Institute of Geology of Non-metallic Minerals,central scientific research institute of geology of non-metallic minerals,1,en,
039zvkm26,FSUE,fsue,10,en,"Generally used as a prefix rather than a separate name, stands for Federal State Unitary Enterprise"
039zvkm26,TsNIIgeolnerud,tsniigeolnerud,2,ru,
03a4sp974,Nationale Forschungsdateninfrastruktur für Mikrobiota-Forschung,nationale forschungsdateninfrastruktur für mikrobiota-forschung,2,de,
03a4sp974,NFDI4Microbiota,nfdi4microbiota,1,de,
03adnqh21,SIRIRI,siriri,1,sg,“SIRIRI in the Central African language sango means peace or tranquility. “
03agg4249,AI,ai,10,en,
03agg4249,Amnesty,amnesty,2,en,
03agg4249,Amnesty International Ireland,amnesty international ireland,1,en,
03am10p12,Amrita University,amrita university,2,en,
03am10p12,Amrita Vishwa Vidyapeetham,amrita vishwa vidyapeetham,1,hi,Presumed hindi or mayalayam
03am10p12,Amrita Vishwa Vidyapeetham University,amrita vishwa vidyapeetham university,2,en,
03am10p12,അമൃത വിശ്വവിദ്യാപീഠം,അമൃത വിശ്വവിദ്യാപീഠം,2,ml,
03az21a93,Swasthya Diabetes Care,swasthya diabetes care,1,en,
03az21a93,Yash Diabetes Speciality Centre,yash diabetes speciality centre,2,en,
03b0jrb97,GhScientific,ghscientific,1,en,
03b8ydc26,Ciro,ciro,1,neo,
03br03g05,Bakomi,bakomi,1,neo,A school
03bwvnd45,GKV,gkv,10,de,Gesamtverbands Kunststoffverarbeitende Industrie e.V. (German Plastics Processing Industry Association)
03bwvnd45,TecPart,tecpart,1,neo,
03bwvnd45,Verband Technische Kunststoff-Produkte e.V.,verband technische kunststoff-produkte ev,2,de,
03bxk9355,SyktSU,syktsu,2,en,
03bxk9355,Syktyvkar State University,syktyvkar state university,1,en,
03bxk9355,Syktyvkar State University named after Pitirim Sorokin,syktyvkar state university named after pitirim sorokin,2,en,
03bxk9355,Сыктывкарский государственный университет,сыктывкарский государственный университет,2,ru,
03c0kvc14,ENSI,ensi,10,en,
03c0kvc14,Kavli Energy NanoScience Institute,kavli energy nanoscience institute,1,en,
03c0kvc14,Kavli ENSI,kavli ensi,2,en,
03ccv3j03,Metrocrops,metrocrops,1,en,
03cde6p20,Exeter,exeter,2,gep,
03cde6p20,PEA,pea,10,en,
03cde6p20,Phillips Exeter Academy,phillips exeter academy,1,en,
03cm0t424,Metropolitan Museum of Art,metropolitan museum of art,1,en,
03cm0t424,Museo Metropolitano de Arte,museo metropolitano de arte,2,es,
03cm0t424,The Met,the met,2,en,
03cn75x12,Elwyn,elwyn,1,pep,
03cn75x12,Elwyn Institute,elwyn institute,2,en,
03cn75x12,Pennsylvania Training School for Feeble-minded Children,pennsylvania training school for feeble-minded children,2,en,
03crmsn52,Institut de Recherche Technologique SystemX,institut de recherche technologique systemx,1,fr,
03crmsn52,IRT SystemX,irt systemx,2,fr,
03csrq586,EURAMET,euramet,2,gen,
03csrq586,EUROMET,euromet,2,gen,
03csrq586,European Association of National Metrology Institutes,european association of national metrology institutes,1,en,
03ct46856,Canterbury Regional Council,canterbury regional council,2,en,
03ct46856,ECan,ecan,2,en,
03ct46856,Environment Canterbury,environment canterbury,1,en,
03ctqg407,Ecole des Hautes Etudes Commerciales de Paris in Qatar,ecole des hautes etudes commerciales de paris in qatar,2,fr,
03ctqg407,HEC Paris in Qatar,hec paris in qatar,1,"fr, en",
03cvhr859,U2FP,u2fp,10,en,
03cvhr859,Unite 2 Fight Paralysis,unite 2 fight paralysis,1,en,
03d022g94,Besoekisch Proefstation,besoekisch proefstation,2,nl,
03d022g94,ICCRI,iccri,10,en,
03d022g94,Indonesian Coffee and Cocoa Research Institute,indonesian coffee and cocoa research institute,1,en,
03d21k332,Genetics Society,genetics society,1,en,
03d21k332,GenSocUK,gensocuk,2,en,
03d21k332,The Genetics Society,the genetics society,2,en,
03d9qgb20,Plazmaferezis,plazmaferezis,1,hu,web site no longer accessible
03ddhrn22,Shri Vile Parle Kelavani Mandal,shri vile parle kelavani mandal,1,hi,Presumed
03ddhrn22,SVKM,svkm,10,hi,
03dgc0w76,NetPEM,netpem,2,en,
03dgc0w76,Network for Preventive Environmental Management,network for preventive environmental management,1,en,
03djxm153,Edogawa Gakuen Otaka no Mori College,edogawa gakuen otaka no mori college,2,ja,
03djxm153,Edogawa University General Welfare College,edogawa university general welfare college,2,en,
03djxm153,EDOSEN,edosen,1,ja,
03djxm153,江戸川学園おおたかの森専門学校,江戸川学園おおたかの森専門学校,2,ja,
03dkvy735,New York Med,new york med,2,en,
03dkvy735,New York Medical College,new york medical college,1,en,
03dkvy735,NYMC,nymc,10,en,
03dp8ay82,Chitungwiza Municipality,chitungwiza municipality,1,en,
03dr9am58,Eduserv,eduserv,1,neo,
03dwxvb85,Jamia Hamdard,jamia hamdard,1,ur,Jamia is an arabic term for Universitry – hence Urdu is assumed. “Hamdard” means “sympathatic” or ‘warmhearted’ (in Urdu) 
03e5jvk98,Sukkur IBA,sukkur iba,2,en,
03e5jvk98,Sukkur IBA University,sukkur iba university,1,en,
03e5jvk98,Sukkur Institute of Business Administration,sukkur institute of business administration,2,en,
03e5jvk98,سکر آئي بي اي يونيورسٽي,سکر آئي بي اي يونيورسٽي,2,ur,
03ecnj426,InfectControl,infectcontrol,1,en,
03et6y035,Museo Dabawenyo,museo dabawenyo,1,es,
03ezrv005,AgroBio,agrobio,1,gen,
03ezrv005,Associação das Empresas de Biotecnologia na Agricultura e Agroindústria,associação das empresas de biotecnologia na agricultura e agroindústria,2,pt,
03ezrv005,Association of Biotechnology Companies in Agriculture and Agribusiness,association of biotechnology companies in agriculture and agribusiness,2,en,
03f3zda13,Heartsong,heartsong,1,en,
03f78hn46,Search,search,1,en,
03f9nc143,Skolkovo Institute of Science and Technology,skolkovo institute of science and technology,1,en,
03f9nc143,Skoltech,skoltech,2,en,
03f9nc143,Сколковский институт науки и технологий,сколковский институт науки и технологий,2,ru,
03fbzmy04,22q11 Ireland,22q11 ireland,1,en,
03fhdst60,GETFund,getfund,2,en,
03fhdst60,Ghana Education Trust Fund,ghana education trust fund,1,en,
03fqpzb44,NFDI4Biodiversity,nfdi4biodiversity,1,de,
03fr5cc17,Asklepios,asklepios,1,el,TheGreek god
03fr5cc17,Asklepios Kliniken,asklepios kliniken,2,de,Asklepios is a German hospital / clinic organisation
03g67sb77,Ikonomicheski universitet - Varna,ikonomicheski universitet-varna,2,bg,
03g67sb77,UE Varna,ue varna,2,en,
03g67sb77,University of Economics Varna,university of economics varna,1,en,
03g67sb77,Икономически университет - Варна,икономически университет-варна,2,bg,
03gc8we39,Spectrum SDKN,spectrum sdkn,2,en,
03gc8we39,Spectrum-Sustainable Development Knowledge Network,spectrum-sustainable development knowledge network,1,en,
03gf8rp76,National Centre for Biological Sciences,national centre for biological sciences,1,en,
03gf8rp76,NCBS,ncbs,10,en,
03gf8rp76,NCBS Bengaluru,ncbs bengaluru,2,en,
03gf8rp76,ರಾಷ್ಟ್ರೀಯ ಜೀವ ವಿಜ್ಞಾನ ಕೇಂದ್ರ,ರಾಷ್ಟ್ರೀಯ ಜೀವ ವಿಜ್ಞಾನ ಕೇಂದ್ರ,2,kn,
03grty434,Jembi,jembi,2,mku,"From “djembe”, a traditional West African drum, a word from the Maninka language"
03grty434,Jembi Health Systems,jembi health systems,1,en,
03h2bxq36,Universitas Dundensis,universitas dundensis,2,la,
03h2bxq36,University of Dundee,university of dundee,1,en,
03ha3x766,Beijing Planetarium,beijing planetarium,1,en,
03ha3x766,北京天文馆/北京天文館,北京天文馆/北京天文館,2,zh,
03hcmxw73,Bingtuan,bingtuan,2,zh,
03hcmxw73,Xinjiang Production and Construction Corps,xinjiang production and construction corps,1,en,
03hcmxw73,Xīnjiāng Shēngchǎn Jiànshè Bīngtuán,xīnjiāng shēngchǎn jiànshè bīngtuán,2,zh,
03hcmxw73,XPCC,xpcc,10,en,
03hcmxw73,新疆生产建设兵团,新疆生产建设兵团,2,zh,
03hj4jr80,NCBiotech,ncbiotech,2,en,
03hj4jr80,North Carolina Biotechnology Center,north carolina biotechnology center,1,en,
03hjgt059,Barcelona Institute for Global Health,barcelona institute for global health,1,en,
03hjgt059,BIGH,bigh,10,en,
03hjgt059,BIGH-CERCA,bigh-cerca,10,"en, ca",CERCA = Centres de Recerca de Catalunya 
03hjgt059,ISGlobal,isglobal,2,en,
03hjnhg65,Open Hand,open hand,1,en,
03hkqr723,HathiTrust,hathitrust,1,"hi, en","Hathi, derived from the Sanskrit hastin, is the Hindi word for 'elephant', an animal famed for its long-term memory "
03hqan520,brug rgyal-'dzin gtsug-lag-slob-sde,brug rgyal-’dzin gtsug-lag-slob-sde,2,dz,"Dzongkha, the national language of Bhutan"
03hqan520,Royal University of Bhutan,royal university of bhutan,1,en,
03hqan520,འབྲུག་རྒྱལ་འཛིན་གཙུག་ལག་སློབ་སྡེ,འབྲུག་རྒྱལ་འཛིན་གཙུག་ལག་སློབ་སྡེ,2,dz,
03ht0cf17,SAU,sau,10,en,
03ht0cf17,Sher-e-Bangla Agricultural University,sher-e-bangla agricultural university,1,en,
03ht0cf17,Sher-e-Bangla Krishi Bishshobiddaloy,sher-e-bangla krishi bishshobiddaloy,2,bn,
03ht0cf17,শেরে বাংলা কৃষি বিশ্ববিদ্যালয়,শেরে বাংলা কৃষি বিশ্ববিদ্যালয়,2,bn,
03j42y490,Biocat,biocat,1,neo,
03jaw3x77,QL+,ql+,2,en,
03jaw3x77,Quality of Life Plus,quality of life plus,1,en,
03jbgaw48,Women for Peace and Democracy – Nepal,women for peace and democracy-nepal,1,en,
03jbgaw48,WPD,wpd,10,en,
03jbgaw48,WPD – Nepal,wpd-nepal,2,en,
03jd7ez57,Malama na Honu,malama na honu,1,haw,“Watch out for the Turtles” in Hawaiian
03jex2n57,BOREN,boren,2,en,
03jex2n57,National Boron Research Institute,national boron research institute,1,en,
03jex2n57,Ulusal Bor Araştırma Enstitüsü,ulusal bor araştırma enstitüsü,2,tr,
03jgxzm03,ACMT,acmt,10,en,
03jgxzm03,American College of Management and Technology,american college of management and technology,2,en,
03jgxzm03,Američka Visoka Skola za Menadžment i Tehnologiju,američka visoka skola za menadžment i tehnologiju,2,hr,
03jgxzm03,RIT,rit,10,en,
03jgxzm03,RIT Croatia,rit croatia,2,en,
03jgxzm03,Rochester Institute of Technology Croatia,rochester institute of technology croatia,1,en,
03jk08729,Tokushima Shimbun,tokushima shimbun,1,ja,
03jk08729,徳島新聞,徳島新聞,2,ja,
03jkshc47,Higher Medical Institute of Varna,higher medical institute of varna,2,en,
03jkshc47,Medical University of Varna,medical university of varna,1,en,
03jkshc47,MU-Varna,mu-varna,2,en,
03jkshc47,Медицински университет - Варна,медицински университет-варна,2,bg,
03jqsmn45,Asemmas n unadi deg tutlayt d yidles n tmaziɣt,asemmas n unadi deg tutlayt d yidles n tmaziɣt,2,ar,
03jqsmn45,Centre de recherche en langue et culture amazighes,centre de recherche en langue et culture amazighes,1,fr,
03jqsmn45,CRLCA,crlca,10,en,
03jr2xy24,EEG Info,eeg info,1,en,
03jwxk796,Clinvet,clinvet,1,en,
03jy32q83,Jiangxi University of Traditional Chinese Medicine,jiangxi university of traditional chinese medicine,1,en,
03jy32q83,Jiangxi Zhong Yi Xue Yuan,jiangxi zhong yi xue yuan,2,zh,
03jy32q83,JUTCM,jutcm,10,en,
03jy32q83,江西中医药大学,江西中医药大学,2,zh,
03k1z9s75,Politeknik Temasek,politeknik temasek,2,ms,
03k1z9s75,Temasek Poly,temasek poly,2,en,
03k1z9s75,Temasek Polytechnic,temasek polytechnic,1,en,
03k1z9s75,TP,tp,10,en,
03k1z9s75,淡马锡理工学院,淡马锡理工学院,2,zh,
03k4avy53,Winanga-Li,winanga-li,1,kld,"The name Winanga-Li in Gamilaraay language means “hear, listen, know, remember.” "
03k5zb271,Bangladesh Agricultural University,bangladesh agricultural university,1,en,
03k5zb271,Bangladesh Krishi Bishshobiddalôe,bangladesh krishi bishshobiddalôe,2,bn,
03k5zb271,BAU,bau,10,en,
03k5zb271,বাংলাদেশ কৃষি বিশ্ববিদ্যালয়,বাংলাদেশ কৃষি বিশ্ববিদ্যালয়,2,bn,
03kbqak87,EA,ea,10,el,
03kbqak87,Ellinogermaniki Agogi,ellinogermaniki agogi,1,el,
03kcgdd35,CEMCA,cemca,10,es,
03kcgdd35,Centre d'études mexicaines et centramericaines,centre d’études mexicaines et centramericaines,2,fr,
03kcgdd35,Centro Francès de Estudios Mexicanos y Centroamericanos,centro francès de estudios mexicanos y centroamericanos,1,es,
03kcgdd35,USR 3337,usr 3337,2,fr,
03kgj4539,TRI University Meson Facility,tri university meson facility,2,en,
03kgj4539,TRIUMF,triumf,1,en,
03kj11b67,AIU,aiu,10,en,
03kj11b67,Ala-Too International University,ala-too international university,1,en,
03kj11b67,Borbor Aziyadagy Amerikalyk Universiteti,borbor aziyadagy amerikalyk universiteti,2,tk,
03kj11b67,IAAU,iaau,10,en,
03kj11b67,International Atatürk-Alatoo University,international atatürk-alatoo university,2,en,
03kj11b67,Olatogʻ xalqaro universiteti,olatog’ xalqaro universiteti,2,uz,
03kj11b67,Xalqaro Ataturk-Olatogʻ Universiteti,xalqaro ataturk-olatog’ universiteti,2,uz,
03kj11b67,Международный Университет Ала-Тоо,международный университет ала-тоо,2,ru,
03kj11b67,Международный Университет Ататюрк Алатоо,международный университет ататюрк алатоо,2,ru,
03kke0n21,SEI,sei,10,en,
03kke0n21,SEI US,sei us,2,en,
03kke0n21,Stockholm Environment Institute,stockholm environment institute,1,en,
03kq0xx85,"Ivano-Frankivsk Scientific and Production Center for Standardization, Metrology and Certification",ivano-frankivsk scientific and production center for standardization metrology and certification,2,en,
03kq0xx85,Ivano-Frankivskstandard metrologia,ivano-frankivskstandard metrologia,2,uk,
03kq0xx85,Ivano-Frankivskstandartmetrology,ivano-frankivskstandartmetrology,2,en,
03kq0xx85,SE Ivano-Frankivskstandartmetrology,se ivano-frankivskstandartmetrology,2,en,
03kq0xx85,"State Enterprise ""Ivano-Frankivsk Scientific and Production Center for Standardization, Metrology and Certification""",state enterprise ivano-frankivsk scientific and production center for standardization metrology and certification,1,en,
03kq0xx85,"State Enterprise ""Ivano-Frankivsk Scientific and Production Center for Standartization, Metrology and Certification”",state enterprise ivano-frankivsk scientific and production center for standartization metrology and certification,2,en,
03kq0xx85,"Державне Підприємство „івано-Франківський Науково-Виробничий Центр Стандартизації, Метрології Та Сертифікації”",державне підприємство івано-франківський науково-виробничий центр стандартизації метрології та сертифікації,2,uk,
03kq0xx85,Дп „івано-Франківськстандартметрологія”,дп івано-франківськстандартметрологія,2,uk,
03kyg9945,Asklepion,asklepion,1,el,
03m7d0s87,Medilink East Midlands,medilink east midlands,1,en,
03m7d0s87,Medilink EM,medilink em,2,en,
03m8b9646,Tilganga Eye Centre,tilganga eye centre,2,en,
03m8b9646,Tilganga Institute of Ophthalmology,tilganga institute of ophthalmology,1,en,
03m8b9646,TIO,tio,10,en,
03m8b9646,तिलगंगा आँखाकेन्द्र,तिलगंगा आँखाकेन्द्र,2,ne,
03m8km719,Environmental Protection Agency,environmental protection agency,1,en,
03m8km719,EPA,epa,10,en,
03m8km719,EPA Ghana,epa ghana,2,en,
03m91y886,Shirkat Gah,shirkat gah,1,ur,
03mfa1h60,Ungweru,ungweru,1,ny,Chewa (or Chichewa) for ‘Light’
03mfyme49,Biomedical Research Institute of Lleida,biomedical research institute of lleida,1,en,
03mfyme49,BRIL,bril,10,en,
03mfyme49,BRIL-CERCA,bril-cerca,10,"en, es",CERCA = Centres de Recerca de Catalunya 
03mfyme49,Institut de Recerca Biomèdica de Lleida,institut de recerca biomèdica de lleida,2,es,
03mfyme49,Institut de Recerca Biomèdica de Lleida Fundació Dr. Pifarré,institut de recerca biomèdica de lleida fundació dr pifarré,2,ca,
03mfyme49,Instituto de Investigación Biomédica de Lleida,instituto de investigación biomédica de lleida,2,ca,
03mfyme49,IRBLleida,irblleida,2,gen,
03mq68c95,Tokoha Gakuen University,tokoha gakuen university,1,en,
03mq68c95,Tokoha Univ,tokoha univ,2,en,
03mq68c95,常葉学園大学,常葉学園大学,2,ja,
03myraf72,Heliophysics Science Division,heliophysics science division,1,en,
03myraf72,HPD,hpd,10,en,
03myraf72,NASA Heliophysics Division,nasa heliophysics division,2,en,
03myraf72,National Aeronautics and Space Administration Heliophysics Science Division,national aeronautics and space administration heliophysics science division,2,en,
03n103c50,Habitat,habitat,2,en,
03n103c50,Habitat for Humanity,habitat for humanity,1,en,
03n103c50,Habitat for Humanity International,habitat for humanity international,2,en,
03n103c50,HFHI,hfhi,10,en,
03n3erz85,Koshish,koshish,2,hi,Translated as ‘effort’ from the Hindi
03n3erz85,Koshish Charitable Trust,koshish charitable trust,1,en,
03n3erz85,कोशिश,कोशिश,2,hi,
03n3k9q60,Statistical Assessment Service,statistical assessment service,1,en,
03n3k9q60,STATS,stats,2,en,
03n4efr54,OhioNET,ohionet,1,en,
03n9hr695,China National GeneBank,china national genebank,1,en,
03n9hr695,CNGB,cngb,10,en,
03n9hr695,国家基因库,国家基因库,2,zh,
03n9kxm25,DC-cubed,dc-cubed,2,en,
03n9kxm25,Delaware County Community College,delaware county community college,1,en,
03n9mb487,Bempu,bempu,1,cm,"Commercial, sells baby related products"
03navfe48,Agence Nationale d' Appui au Devellopment Rural,agence nationale d’ appui au devellopment rural,2,fr,
03navfe48,ANADER,anader,1,fr,
03neavy72,Fiji,fiji,2,neo,
03neavy72,Phi Gam,phi gam,2,el,
03neavy72,Phi Gamma Delta,phi gamma delta,1,el,
03npsbw04,Zhejiang Entry-Exit Inspection and Quarantine Bureau,zhejiang entry-exit inspection and quarantine bureau,1,en,
03npsbw04,Zhoushan CIQ,zhoushan ciq,2,en,
03npsbw04,杭州出入境检验检疫局,杭州出入境检验检疫局,2,zh,
03nzb9h73,Hudson River Fishermen's Association,hudson river fishermen’s association,2,en,
03nzb9h73,Riverkeeper,riverkeeper,1,en,
03pe74b89,Max Weber Forum for South Asian Studies in Delhi,max weber forum for south asian studies in delhi,2,en,
03pe74b89,Max Weber Forum für Südasienstudien Delhi,max weber forum für südasienstudien delhi,1,de,
03pe74b89,MWF Delhi,mwf delhi,2,"pep, gep",
03ph7q594,B.M. Kankanwadi Ayurvedic Mahavidyalaya,bm kankanwadi ayurvedic mahavidyalaya,2,hi,
03ph7q594,KLE Ayur World,kle ayur world,1,en,KLE = Karnatak Lingayat Education 
03pmbkw20,Sophumelela Centre,sophumelela centre,1,xh,In Xhosa Sophumelela means “we will succeed”. 
03pnhfc19,Dermatrendz,dermatrendz,1,neo,
03pnhfc19,Somani Skin Care Centre,somani skin care centre,2,en,
03pnhfc19,V K Somani Clinic,v k somani clinic,2,en,
03q36cn05,Uks,uks,1,ur,Uks.means ‘Reflection’ in Urdu. Given web site not accessible – can be found instead at https://uksresearch.com.pk/
03q3gmk48,MedStar National Rehabilitation Hospital,medstar national rehabilitation hospital,1,en,
03q3gmk48,MedStar NRH,medstar nrh,2,en,
03q75vf28,Toyota Physical and Chemical Research Institute,toyota physical and chemical research institute,1,en,
03q75vf28,Toyota Riken,toyota riken,2,ja,"""Riken"" is a contraction of the formal name Rikagaku Kenkyūjo. The full name in Japanese is Kokuritsu Kenkyū Kaihatsu Hōjin Rikagaku Kenkyūsho (国立研究開発法人理化学研究所), the National Institute of Physical and Chemical Research"
03q75vf28,TPCRI,tpcri,10,en,
03q75vf28,豊田理化学研究所設立,豊田理化学研究所設立,2,ja,
03q8prw02,Mitsui Bunko,mitsui bunko,1,ja,Bunko translated as ‘library’ fro the Romanji
03q8prw02,公益財団法人 三井文庫,公益財団法人 三井文庫,2,ja,
03qryx823,Technion,technion,2,neo,
03qryx823,Technion – Israel Institute of Technology,technion – israel institute of technology,1,en,
03qryx823,הטכניון – מכון טכנולוגי לישראל,הטכניון – מכון טכנולוגי לישראל,2,he,
03qryx823,جامعة تخنيون,جامعة تخنيون,2,ar,
03qxff017,Al-Jami'ah al-Ibriyyah fi al-Quds,Al-jami’ah al-ibriyyah fi al-quds,2,ar,
03qxff017,Ha-Universita ha-Ivrit bi-Yerushalayim,ha-universita ha-ivrit bi-yerushalayim,2,he,
03qxff017,Hebrew University of Jerusalem,hebrew university of jerusalem,1,en,
03qxff017,HUJI,huji,10,en,
03qxff017,האוניברסיטה העברית בירושלים,האוניברסיטה העברית בירושלים,2,he,
03qxff017,الجامعة العبرية في القدس,الجامعة العبرية في القدس,2,ar,
03r94n804,China Heavy Machinery Research Institute,china heavy machinery research institute,2,en,
03r94n804,China Heavy Machinery Research Institute Co.,china heavy machinery research institute co,2,en,
03r94n804,"China National Heavy Machinery Research Institute Co., Ltd.",china national heavy machinery research institute co ltd,1,en,
03r94n804,SINO-HEAVYMACH,sino-heavymach,2,en,
03r94n804,Xi’an Heavy Machinery Research Institute,xi’an heavy machinery research institute,2,en,
03r94n804,中国重型机械研究院股份有限公司,中国重型机械研究院股份有限公司,2,zh,
03rez2z80,Libri Prohibiti,libri prohibiti,1,la,
03rn0z073,Krasuang Satharanasuk,krasuang satharanasuk,2,th,
03rn0z073,Ministry of Public Health,ministry of public health,1,en,
03rn0z073,MOPH,moph,10,en,
03rn0z073,กระทรวงสาธารณสุข,กระทรวงสาธารณสุข,2,th,
03rr60493,Mega Grants,mega grants,1,en,
03rr60493,Megagrants,megagrants,2,en,
03rr60493,Russian 'Mega-grants' Programme,russian ‘mega-grants’ programme,2,en,
03rr60493,МЕГАГРАНТЫ,мегагранты,2,ru,
03rr60493,Программа Мега-грантов,программа мега-грантов,2,ru,
03rx7qt61,Maryland State Medical Society,maryland state medical society,1,en,
03rx7qt61,MedChi,medchi,2,neo,
03ryk3848,Chacha Nehru Bal Chikitsalaya,chacha nehru bal chikitsalaya,1,hi,
03ryk3848,CNBC,cnbc,10,hi,
03ryk3848,चाचा नेहरु बाल चिकित्सालय,चाचा नेहरु बाल चिकित्सालय,2,hi,
03s1pjm91,LatinoJustice PRLDEF,latinojustice prldef,1,en,
03s1pjm91,PRLDEF,prldef,10,en,
03s1pjm91,Puerto Rican Legal Defense and Education Fund,puerto rican legal defense and education fund,2,en,
03s6z8117,IChemE,icheme,2,en,
03s6z8117,Institution of Chemical Engineers,institution of chemical engineers,1,en,
03sj0r759,Pratham,pratham,1,hi,Translated as ‘First’ from the Hindi
03swgqh13,SML-Zhuhai,sml-zhuhai,2,en,
03swgqh13,Southern Marine Science and Engineering Guangdong Laboratory (Zhuhai),southern marine science and engineering guangdong laboratory zhuhai,1,en,
03swgqh13,南方海洋科学与工程广东省实验室 (珠海),南方海洋科学与工程广东省实验室 珠海,2,zh,
03syqx014,Marie Curie Association,marie curie association,1,en,
03szqv745,GIMRO,gimro,10,en,
03szqv745,GIMRO NAMN,gimro namn,10,en,
03szqv745,GIMRO NAMN of Ukraine,gimro namn of ukraine,2,en,
03szqv745,Grigoriev Institute for Medical Radiology,grigoriev institute for medical radiology,2,en,
03szqv745,Grigoriev Institute for Medical Radiology and Oncology,grigoriev institute for medical radiology and oncology,2,en,
03szqv745,Grigoriev Institute for Medical Radiology and Oncology NAMS of Ukraine,grigoriev institute for medical radiology and oncology nams of ukraine,2,en,
03szqv745,Grigoriev Institute for Medical Radiology NAMS of Ukraine,grigoriev institute for medical radiology nams of ukraine,2,en,
03szqv745,State Organization «Grigoriev Institute for Medical Radiology and Oncology of the National Academy of Medical Sciences of Ukraine»,state organization grigoriev institute for medical radiology and oncology of the national academy of medical sciences of ukraine,1,en,
03szqv745,Державна установа «Інститут медичної радіології та онкології ім. C. П. Григор’єва Національної академії медичних наук України»,державна установа інститут медичної радіології та онкології ім c п григор’єва національної академії медичних наук україни,2,uk,
03t7c1217,Keiju General Hospital,keiju general hospital,2,en,
03t7c1217,Keiju Medical Center,keiju medical center,1,en,
03t7c1217,Keiju Sougou Byouin,keiju sougou byouin,2,ja,
03t7c1217,Social Medical Corporation Foundation Sensenkai Ebisu General Hospital,social medical corporation foundation sensenkai ebisu general hospital,2,en,
03t7c1217,恵寿総合病院,恵寿総合病院,2,ja,
03tnb9s98,Holo3,holo3,1,neo,
03tpq9v45,Sapporo Shiroishi Kinen Byoin,sapporo shiroishi kinen byoin,2,ja,
03tpq9v45,Sapporo Shiroishi Memorial Hospital,sapporo shiroishi memorial hospital,1,en,
03tpq9v45,サッポロシロイシキネンビョウイン,サッポロシロイシキネンビョウイン,2,ja,
03tpq9v45,さっぽろしろいしきねんびょういん,さっぽろしろいしきねんびょういん,2,ja,
03tpq9v45,札幌白石記念病院,札幌白石記念病院,2,ja,
03tpq9v45,社会医療法人医翔会札幌白石記念病院,社会医療法人医翔会札幌白石記念病院,2,ja,
03tv0yw82,Kheth’Impilo,kheth’impilo,1,zu,In Zulu means “Choose Life”
03v63hd28,Urangeologorazvedka,urangeologorazvedka,1,ru,
03v63hd28,Урангеологоразведка,урангеологоразведка,2,ru,
03vabvg16,Svalbard Global Seed Vault,svalbard global seed vault,1,en,
03vd5n125,FringeArts,fringearts,1,en,
03vqqr080,Sapna NYC,sapna nyc,1,neo,
03vqqr080,Westchester Square Partnership,westchester square partnership,2,en,
03vqqr080,WSP,wsp,10,en,
03w9cdv26,Maichin Dom,maichin dom,1,bg,
03w9cdv26,Университетска акушеро-гинекологична болница “Майчин дом”,университетска акушеро-гинекологична болница майчин дом,2,bg,
03wd03705,OI Beirut,oi beirut,2,en,
03wd03705,OIB,oib,10,en,
03wd03705,Orient-Institut Beirut,orient-institut beirut,1,en,
03wd03705,Orient-Institute Beirut,orient-institute beirut,2,en,
03wd03705,لمعهد الألماني للأبحاث الشرقية,لمعهد الألماني للأبحاث الشرقية,2,ar,
03weam126,Toyo Eiwa Jogakuin,toyo eiwa jogakuin,1,ja,
03weam126,東洋英和女学院大学,東洋英和女学院大学,2,ja,
03wej2k16,World Wide Fund for Nature Cambodia,world wide fund for nature cambodia,2,en,
